movie_id;features
203375;2,0,0.43,0.57,0.23,0.25,0.23,0.25,0.05,3028,1076,0.022
203379;77,10,0.35,0.65,0.23,0.39,0.22,0.1,0.06,7987,1852,0.035
203385;3,1,0.41,0.59,0.33,0.19,0.24,0.05,0.19,8434,1456,0.111
203393;1,0,0.41,0.59,0.26,0.33,0.21,0.1,0.11,4440,1193,0.0
203395;3531,1073,0.58,0.42,0.17,0.18,0.14,0.09,0.43,115442,3203,0.034
203397;3,2,0.52,0.48,0.16,0.23,0.21,0.18,0.21,83775,651,0.021
203399;38,7,0.48,0.52,0.17,0.23,0.28,0.16,0.16,25277,719,0.048
203407;2,0,0.41,0.59,0.27,0.23,0.25,0.17,0.08,2406,1470,0.012
203413;7,1,0.48,0.52,0.16,0.28,0.23,0.2,0.14,15201,1927,0.088
203417;4,1,0.39,0.61,0.22,0.34,0.25,0.17,0.03,2044,1453,0.0
203419;105,24,0.42,0.58,0.25,0.25,0.26,0.16,0.08,290450,3054,0.07
203421;2,1,0.53,0.47,0.21,0.17,0.2,0.11,0.3,10014,2419,0.054
203431;7,2,0.49,0.51,0.21,0.2,0.21,0.23,0.17,8272,3564,0.011
203453;2,0,0.3,0.7,0.0,1.0,0.0,0.0,0.0,214,115,0.0
203483;1879,450,0.54,0.46,0.13,0.21,0.2,0.26,0.21,248423,3317,0.1
203491;58,4,0.45,0.55,0.26,0.23,0.21,0.15,0.14,33679,1793,0.019
203495;597,137,0.53,0.47,0.14,0.1,0.38,0.24,0.13,3467,2069,0.0
203499;0,0,0.64,0.36,0.0,0.0,0.0,1.0,0.0,744,9,0.0
203503;3,1,0.43,0.57,0.22,0.21,0.28,0.24,0.05,2255,1196,0.03
203505;3,1,0.67,0.33,0.1,0.03,0.08,0.78,0.02,5211,3570,0.04
203509;3,1,0.36,0.64,0.29,0.25,0.33,0.12,0.02,4281,1378,0.037
203511;563,234,0.39,0.61,0.23,0.33,0.27,0.15,0.02,113238,4709,0.104
203513;3,1,0.17,0.83,0.78,0.09,0.07,0.01,0.04,2927,2783,0.016
203517;2,0,0.23,0.77,0.56,0.24,0.14,0.02,0.03,8087,2197,0.039
203519;9,2,0.39,0.61,0.21,0.43,0.18,0.1,0.08,5793,1012,0.012
203521;703,286,0.38,0.62,0.28,0.29,0.25,0.11,0.08,7027,1145,0.069
203523;12,2,0.39,0.61,0.29,0.28,0.22,0.15,0.05,3833,2073,0.033
203533;2,0,0.6,0.4,0.07,0.23,0.21,0.19,0.29,1903,1289,0.011
203557;15,6,0.41,0.59,0.33,0.19,0.21,0.13,0.13,1916,758,0.0
203559;1354,437,0.46,0.54,0.21,0.26,0.23,0.15,0.15,15522,955,0.053
203561;73,24,0.47,0.53,0.26,0.18,0.24,0.13,0.19,19394,4701,0.103
203563;474,129,0.26,0.74,0.46,0.34,0.14,0.04,0.02,118685,2041,0.054
203571;3,1,0.49,0.51,0.2,0.16,0.24,0.28,0.12,40888,1264,0.312
203585;153,28,0.51,0.49,0.25,0.12,0.22,0.19,0.21,43093,933,0.091
203593;1,0,0.25,0.75,0.58,0.21,0.11,0.06,0.03,2763,1301,0.0
203603;121,160,0.54,0.46,0.14,0.16,0.25,0.31,0.13,20136,793,0.011
203615;22,4,0.44,0.56,0.28,0.22,0.17,0.18,0.16,3951,2063,0.06
203619;8,1,0.36,0.64,0.38,0.25,0.17,0.11,0.1,2221,1128,0.032
203623;253,56,0.36,0.64,0.36,0.24,0.14,0.21,0.06,15027,2654,0.04
203633;379,104,0.38,0.62,0.32,0.26,0.14,0.25,0.03,126238,2316,0.064
203645;914,242,0.64,0.36,0.14,0.11,0.15,0.2,0.39,30825,1421,0.062
203649;73,11,0.45,0.55,0.27,0.22,0.19,0.16,0.16,19922,1757,0.06
203651;17,4,0.6,0.4,0.1,0.16,0.22,0.24,0.28,34990,1593,0.145
203653;141,100,0.34,0.66,0.33,0.33,0.19,0.11,0.04,64300,2099,0.143
203655;1,0,0.25,0.75,0.38,0.43,0.14,0.05,0.0,11765,6890,0.0
203659;1,1,0.35,0.65,0.43,0.24,0.09,0.13,0.11,8328,1504,0.062
203667;1249,212,0.39,0.61,0.25,0.3,0.26,0.12,0.07,218947,605,0.051
203671;106,36,0.31,0.69,0.43,0.27,0.19,0.06,0.05,31865,1208,0.031
203683;1,0,0.35,0.65,0.43,0.2,0.14,0.14,0.09,2881,2016,0.055
203689;364,11,0.54,0.46,0.26,0.12,0.16,0.19,0.28,176776,1066,0.05
203691;18,4,0.36,0.64,0.37,0.22,0.21,0.1,0.11,31135,3174,0.138
203693;163,26,0.51,0.49,0.2,0.21,0.17,0.2,0.21,113505,1604,0.078
203697;3185,977,0.38,0.62,0.31,0.29,0.2,0.09,0.11,401869,1469,0.053
203711;208,47,0.4,0.6,0.27,0.27,0.21,0.16,0.08,134778,509,0.046
203733;6,2,0.52,0.48,0.17,0.33,0.06,0.24,0.2,226410,669,0.087
203735;11,4,0.43,0.57,0.25,0.27,0.2,0.17,0.11,2775,1142,0.013
203743;102,24,0.37,0.63,0.28,0.34,0.21,0.1,0.07,9227,2346,0.019
203745;1,0,0.46,0.54,0.2,0.1,0.3,0.3,0.1,1408,527,0.0
203747;2,0,0.53,0.47,0.18,0.14,0.26,0.21,0.21,3689,1838,0.069
203749;5,1,0.44,0.56,0.23,0.24,0.19,0.2,0.13,57535,8941,0.146
203751;13,1,0.52,0.48,0.22,0.17,0.2,0.18,0.21,38436,4077,0.043
203757;10,2,0.44,0.56,0.23,0.25,0.25,0.16,0.11,322862,2367,0.174
203799;55,19,0.27,0.73,0.4,0.36,0.18,0.05,0.01,3761,1731,0.02
203803;14,3,0.4,0.6,0.3,0.25,0.2,0.14,0.1,14682,1345,0.038
203805;269,56,0.62,0.38,0.09,0.15,0.18,0.26,0.32,113913,10009,0.01
203815;14,2,0.42,0.58,0.29,0.2,0.22,0.17,0.12,27997,1280,0.034
203819;5,1,0.31,0.69,0.54,0.13,0.14,0.07,0.12,17990,1576,0.037
203821;55,21,0.35,0.65,0.32,0.32,0.24,0.1,0.03,14062,2920,0.116
203827;213,46,0.26,0.74,0.55,0.17,0.19,0.07,0.02,13560,5099,0.039
203835;27843,9454,0.36,0.64,0.39,0.23,0.15,0.12,0.11,472072,6712,0.125
203847;1217,174,0.42,0.57,0.32,0.22,0.17,0.13,0.16,27124,901,0.136
203849;65,31,0.42,0.58,0.34,0.19,0.18,0.16,0.13,52245,524,0.014
203855;480,128,0.41,0.59,0.27,0.31,0.17,0.12,0.14,105179,1664,0.061
203867;2,0,0.5,0.5,0.15,0.3,0.17,0.22,0.17,5860,1055,0.056
203869;1,0,0.54,0.46,0.22,0.15,0.2,0.1,0.33,5215,1871,0.019
203879;1298,240,0.32,0.68,0.4,0.32,0.1,0.1,0.08,117276,1005,0.023
203881;2309,668,0.58,0.42,0.18,0.05,0.25,0.29,0.24,1989,723,0.011
203886;391,117,0.46,0.54,0.21,0.24,0.23,0.19,0.12,3929,1181,0.0
203898;5474,4230,0.51,0.49,0.15,0.26,0.17,0.23,0.18,145184,790,0.054
203904;27,8,0.44,0.56,0.3,0.18,0.22,0.14,0.15,8796,2436,0.011
203926;0,0,0.62,0.38,0.12,0.19,0.19,0.06,0.44,3554,2145,0.0
203928;1,0,0.54,0.46,0.13,0.22,0.24,0.17,0.23,1403,1114,0.011
203930;8,2,0.44,0.56,0.28,0.26,0.15,0.17,0.15,5030,1331,0.024
203934;6034,1999,0.35,0.65,0.35,0.28,0.18,0.13,0.06,2697,1494,0.0
203936;316,59,0.34,0.66,0.45,0.22,0.14,0.08,0.11,13783,4118,0.011
203938;358,205,0.29,0.71,0.47,0.19,0.23,0.06,0.04,311244,1677,0.092
203940;1,0,0.38,0.62,0.37,0.2,0.2,0.1,0.12,3288,1004,0.024
203946;509,123,0.6,0.4,0.17,0.13,0.21,0.12,0.37,21587,10888,0.019
203948;6,2,0.5,0.5,0.19,0.16,0.27,0.23,0.14,2900,1042,0.098
203954;93,32,0.74,0.26,0.04,0.09,0.17,0.15,0.55,2537,873,0.0
203962;524,166,0.47,0.53,0.2,0.26,0.22,0.15,0.17,184500,2692,0.057
203966;1,0,0.36,0.64,0.28,0.34,0.2,0.11,0.07,1769,943,0.0
203972;1,0,0.35,0.66,0.25,0.12,0.62,0.0,0.0,3459,315,0.0
203974;4,1,0.48,0.52,0.18,0.18,0.32,0.22,0.1,28742,1546,0.041
203978;2,1,0.16,0.84,1.0,0.0,0.0,0.0,0.0,14123,8511,0.0
203980;0,0,0.85,0.15,0.0,0.0,0.0,0.0,1.0,15,230,0.0
203982;24,3,0.43,0.57,0.21,0.24,0.32,0.14,0.08,2605,714,0.013
203984;3,1,0.23,0.77,0.52,0.28,0.11,0.06,0.03,2845,1125,0.0
203988;13,3,0.38,0.62,0.32,0.26,0.2,0.14,0.09,14362,1044,0.014
204018;273,73,0.27,0.73,0.48,0.3,0.12,0.03,0.07,8809,1000,0.041
204030;155,44,0.45,0.55,0.22,0.29,0.16,0.18,0.15,294872,1543,0.082
204040;31,3,0.42,0.58,0.28,0.21,0.26,0.12,0.14,3593,1207,0.023
204044;2,1,0.42,0.58,0.24,0.23,0.3,0.16,0.06,4306,831,0.019
204056;864,255,0.33,0.67,0.37,0.29,0.19,0.09,0.06,86313,3147,0.058
204062;45,2,0.58,0.42,0.09,0.25,0.16,0.26,0.24,7586,1673,0.055
204064;32,8,0.32,0.68,0.35,0.33,0.18,0.12,0.02,16556,1761,0.038
204068;86,15,0.32,0.68,0.37,0.32,0.18,0.09,0.04,48519,1616,0.041
204070;6473,2078,0.39,0.61,0.36,0.23,0.17,0.07,0.17,104468,1076,0.05
204074;11,5,0.57,0.43,0.21,0.11,0.23,0.13,0.33,37922,552,0.01
204098;12,1,0.42,0.58,0.19,0.28,0.28,0.19,0.05,10484,1450,0.036
204104;2,0,0.42,0.58,0.27,0.29,0.14,0.16,0.15,595,321,0.0
204116;43,19,0.44,0.56,0.27,0.21,0.22,0.19,0.12,21139,2510,0.112
204124;9,2,0.46,0.54,0.27,0.18,0.22,0.14,0.19,14736,1784,0.068
204126;205,25,0.6,0.4,0.14,0.22,0.15,0.1,0.39,26409,2702,0.083
204132;139,24,0.51,0.49,0.22,0.22,0.14,0.17,0.25,31090,3563,0.026
204142;280,80,0.39,0.61,0.3,0.2,0.5,0.0,0.0,37162,206,0.0
204152;3,0,0.43,0.57,0.23,0.29,0.23,0.14,0.11,2910,1100,0.026
204156;58,6,0.46,0.54,0.33,0.12,0.22,0.12,0.21,17030,1342,0.033
204158;3,1,0.44,0.56,0.28,0.23,0.15,0.22,0.13,1799,545,0.012
204166;189,58,0.41,0.59,0.26,0.27,0.28,0.12,0.07,669298,1742,0.043
204168;53,35,0.45,0.55,0.24,0.29,0.15,0.17,0.14,210528,4810,0.16
204176;11,2,0.38,0.62,0.26,0.31,0.22,0.11,0.09,7834,3666,0.044
204180;4,0,0.36,0.64,0.32,0.31,0.2,0.07,0.1,5877,813,0.056
204186;1,0,0.29,0.71,0.33,0.4,0.2,0.07,0.0,2947,2106,0.0
204188;3,0,0.42,0.58,0.33,0.19,0.19,0.18,0.12,2895,2092,0.0
204198;4,0,0.5,0.5,0.08,0.17,0.54,0.09,0.11,4134,1233,0.054
204200;1,1,0.48,0.52,0.31,0.17,0.16,0.08,0.28,1114,1196,0.0
204202;605,110,0.45,0.55,0.25,0.22,0.23,0.18,0.13,64910,1595,0.03
204212;12,8,0.37,0.63,0.32,0.23,0.25,0.16,0.05,244669,1410,0.101
204222;48,3,0.41,0.59,0.28,0.22,0.22,0.22,0.06,27049,1495,0.036
204230;875,278,0.48,0.52,0.2,0.23,0.26,0.14,0.18,11728,1989,0.112
204234;27,5,0.33,0.67,0.36,0.27,0.26,0.07,0.04,98077,2752,0.089
204246;5,2,0.53,0.47,0.19,0.12,0.26,0.26,0.16,33884,2615,0.074
204260;101,9,0.44,0.56,0.27,0.2,0.24,0.18,0.11,208681,1195,0.099
204264;2,1,0.32,0.68,0.45,0.25,0.15,0.09,0.07,5704,1282,0.053
204268;1,0,0.47,0.53,0.36,0.1,0.14,0.15,0.24,1674,947,0.0
204294;296,76,0.46,0.54,0.24,0.24,0.17,0.19,0.15,8078,1820,0.082
204302;27,5,0.49,0.51,0.24,0.18,0.19,0.13,0.25,4797,620,0.068
204308;53,12,0.54,0.46,0.19,0.21,0.15,0.2,0.26,155413,1383,0.055
204312;103,11,0.29,0.71,0.48,0.2,0.2,0.09,0.03,24374,3276,0.039
204318;5,1,0.4,0.6,0.34,0.21,0.15,0.17,0.14,126131,1826,0.049
204328;54,26,0.38,0.62,0.3,0.29,0.25,0.08,0.07,13182,3101,0.01
204334;346,54,0.35,0.65,0.38,0.2,0.2,0.15,0.06,38314,1702,0.022
204340;413,114,0.44,0.56,0.28,0.16,0.22,0.23,0.11,34389,2429,0.037
204342;48,9,0.57,0.43,0.16,0.17,0.18,0.24,0.26,7700,1242,0.079
204352;22,4,0.45,0.55,0.21,0.21,0.31,0.15,0.11,26808,876,0.099
204356;28,12,0.31,0.69,0.38,0.34,0.17,0.06,0.06,513978,1535,0.04
204364;4,1,0.54,0.46,0.18,0.18,0.16,0.32,0.16,4221,871,0.0
204388;7,2,0.41,0.59,0.27,0.25,0.27,0.15,0.06,25867,4431,0.117
204390;185,33,0.42,0.58,0.27,0.33,0.08,0.1,0.22,253844,7382,0.068
204394;113,32,0.54,0.46,0.15,0.2,0.22,0.15,0.28,32157,2290,0.058
204396;4,1,0.46,0.54,0.3,0.12,0.15,0.3,0.12,6547,1951,0.0
204398;75,16,0.39,0.61,0.35,0.24,0.12,0.12,0.16,387434,892,0.022
204400;2,1,0.37,0.63,0.37,0.25,0.13,0.14,0.1,19580,4865,0.067
204406;17,3,0.37,0.63,0.38,0.18,0.27,0.09,0.08,181572,2254,0.12
204420;3,1,0.4,0.6,0.29,0.29,0.18,0.16,0.09,112502,2764,0.145
204436;3,1,0.45,0.55,0.18,0.3,0.27,0.14,0.11,1431,858,0.0
204448;65,55,0.25,0.75,0.48,0.33,0.12,0.02,0.05,4036,1257,0.038
204472;511,71,0.41,0.59,0.24,0.31,0.23,0.14,0.09,676689,1699,0.044
204474;21,9,0.4,0.6,0.38,0.2,0.08,0.24,0.1,44573,1905,0.052
204488;4,8,0.5,0.5,0.15,0.25,0.23,0.21,0.16,9120,3675,0.02
204496;233,29,0.39,0.61,0.39,0.21,0.15,0.11,0.15,7388,737,0.041
204500;5,1,0.49,0.51,0.23,0.22,0.14,0.19,0.2,3417,1066,0.049
204504;52,7,0.54,0.46,0.14,0.18,0.19,0.36,0.14,141054,1905,0.048
204506;5,1,0.29,0.71,0.42,0.17,0.36,0.03,0.02,3047,624,0.011
204510;18,6,0.4,0.6,0.33,0.13,0.04,0.49,0.01,464692,3575,0.036
204512;2,1,0.39,0.61,0.32,0.27,0.22,0.1,0.1,9851,5252,0.061
204522;1383,170,0.4,0.6,0.34,0.21,0.21,0.15,0.1,29632,2713,0.028
204524;63,17,0.45,0.55,0.16,0.31,0.25,0.18,0.1,26391,1321,0.049
204530;257,32,0.5,0.5,0.17,0.3,0.11,0.28,0.14,13977,763,0.024
204534;3,1,0.39,0.61,0.3,0.24,0.25,0.17,0.05,2129,915,0.0
204536;2,0,0.4,0.6,0.3,0.24,0.22,0.14,0.1,12592,1140,0.078
204538;59,4,0.33,0.67,0.33,0.33,0.21,0.1,0.03,101054,1236,0.052
204540;1,0,0.36,0.64,0.32,0.25,0.28,0.08,0.07,1572,1125,0.01
204542;82,15,0.37,0.63,0.31,0.31,0.18,0.11,0.1,9464,1359,0.024
204548;1,0,0.34,0.66,0.3,0.38,0.21,0.09,0.01,5470,1099,0.033
204552;53,16,0.39,0.61,0.35,0.23,0.19,0.1,0.13,10016,867,0.013
204556;2,0,0.52,0.48,0.15,0.24,0.26,0.11,0.24,2105,1202,0.023
204558;536,52,0.49,0.51,0.19,0.23,0.16,0.24,0.16,32875,4872,0.044
204562;1,0,0.36,0.64,0.4,0.2,0.25,0.05,0.1,6800,556,0.053
204578;10,6,0.43,0.57,0.26,0.22,0.28,0.11,0.14,26388,1411,0.197
204584;9,1,0.47,0.53,0.21,0.21,0.26,0.18,0.14,6666,1347,0.068
204598;741,189,0.29,0.71,0.43,0.31,0.18,0.04,0.05,11235,1509,0.013
204602;1142,317,0.42,0.58,0.28,0.23,0.25,0.12,0.12,32260,2392,0.067
204606;6,1,0.37,0.63,0.33,0.26,0.2,0.14,0.07,6178,1644,0.011
204610;553,128,0.57,0.43,0.16,0.16,0.18,0.21,0.28,34004,1288,0.012
204620;14,1,0.43,0.57,0.33,0.21,0.13,0.16,0.17,11429,3304,0.039
204628;3,1,0.54,0.46,0.18,0.24,0.12,0.22,0.25,74899,1607,0.022
204630;3,1,0.35,0.65,0.31,0.29,0.26,0.12,0.03,10122,1573,0.092
204636;1,0,0.3,0.7,0.59,0.12,0.06,0.12,0.12,1569,1094,0.0
204644;3,1,0.4,0.6,0.26,0.32,0.19,0.15,0.08,1503,1201,0.0
204654;37,4,0.42,0.58,0.34,0.18,0.22,0.08,0.18,25374,1137,0.05
204656;102,29,0.48,0.52,0.07,0.14,0.62,0.14,0.03,44413,1176,0.093
204672;3,0,0.34,0.66,0.44,0.21,0.17,0.09,0.08,1423,842,0.0
204688;1755,437,0.36,0.64,0.35,0.28,0.13,0.16,0.08,37699,2304,0.059
204694;5,1,0.33,0.67,0.42,0.28,0.11,0.14,0.05,36925,1056,0.068
204696;19,5,0.59,0.41,0.11,0.18,0.16,0.28,0.27,58021,1699,0.108
204698;41,10,0.39,0.61,0.29,0.34,0.12,0.12,0.13,3612,1037,0.01
204700;178,23,0.42,0.58,0.28,0.25,0.2,0.14,0.13,27563,2046,0.028
204702;1,0,0.29,0.71,0.47,0.21,0.21,0.07,0.05,9772,3980,0.021
204704;29,8,0.24,0.76,0.6,0.19,0.09,0.05,0.06,15191,1922,0.034
204710;446,61,0.42,0.58,0.26,0.26,0.2,0.17,0.1,161096,1587,0.032
204712;4,1,0.54,0.46,0.17,0.15,0.22,0.27,0.2,18223,1584,0.08
204732;1,0,0.23,0.77,0.6,0.19,0.09,0.06,0.06,5270,2379,0.0
204740;4,0,0.38,0.62,0.35,0.25,0.17,0.15,0.08,1281,854,0.033
204750;7,2,0.37,0.63,0.3,0.23,0.26,0.17,0.03,3946,1344,0.057
204786;368,170,0.4,0.6,0.15,0.46,0.19,0.11,0.09,67497,1298,0.074
204788;5,1,0.45,0.55,0.26,0.14,0.27,0.21,0.12,8814,1196,0.062
204794;0,0,0.62,0.38,0.0,0.0,0.67,0.0,0.33,14,418,0.0
204802;102,45,0.53,0.47,0.13,0.28,0.17,0.19,0.22,4084,1279,0.034
204808;14,3,0.36,0.64,0.36,0.23,0.21,0.11,0.09,99629,1470,0.109
204820;0,0,0.49,0.51,0.0,0.2,0.6,0.2,0.0,992,685,0.0
204826;1598,243,0.33,0.67,0.32,0.31,0.23,0.11,0.02,3386,2133,0.02
204832;5,0,0.5,0.5,0.19,0.2,0.25,0.16,0.2,1250,1211,0.0
204834;3,1,0.33,0.67,0.38,0.32,0.2,0.05,0.05,35820,4314,0.049
204836;6,0,0.45,0.55,0.24,0.26,0.12,0.26,0.13,3640,871,0.034
204840;407,107,0.31,0.69,0.36,0.31,0.29,0.01,0.02,41935,4201,0.049
204844;1,1,0.46,0.54,0.15,0.26,0.35,0.13,0.11,2413,1168,0.0
204868;120,34,0.7,0.3,0.08,0.09,0.18,0.18,0.47,9165,960,0.037
204878;4,0,0.43,0.57,0.25,0.25,0.22,0.18,0.1,4932,2244,0.045
204924;118,36,0.45,0.55,0.26,0.24,0.2,0.15,0.15,24948,4870,0.054
204926;0,0,0.34,0.66,0.44,0.11,0.0,0.44,0.0,948,316,0.0
204966;22,7,0.44,0.56,0.3,0.24,0.12,0.21,0.13,249382,1450,0.068
204980;1705,360,0.43,0.56,0.23,0.3,0.18,0.15,0.13,13335,2120,0.062
204994;2,1,0.35,0.65,0.34,0.22,0.31,0.08,0.05,5219,2129,0.055
205036;407,107,0.43,0.57,0.25,0.23,0.25,0.14,0.15,10318,958,0.033
205038;4,1,0.47,0.53,0.23,0.24,0.16,0.23,0.14,3869,1484,0.032
205048;1,0,0.46,0.54,0.29,0.18,0.17,0.19,0.17,1640,1106,0.01
205054;79,20,0.4,0.6,0.36,0.17,0.18,0.14,0.14,47533,2620,0.032
205058;24,5,0.57,0.43,0.12,0.2,0.16,0.31,0.22,5730,1264,0.051
205060;8,2,0.48,0.52,0.2,0.22,0.23,0.2,0.15,37728,1688,0.076
205064;4186,729,0.41,0.59,0.25,0.26,0.27,0.15,0.07,24046,1319,0.028
205066;6,2,0.26,0.74,0.19,0.74,0.05,0.02,0.0,442,146,0.0
205070;381,83,0.45,0.55,0.3,0.26,0.14,0.1,0.2,502345,960,0.043
205072;1911,544,0.44,0.56,0.25,0.31,0.12,0.13,0.19,35331,1416,0.024
205076;28,5,0.43,0.57,0.25,0.25,0.22,0.15,0.13,39069,1950,0.049
205080;477,90,0.26,0.74,0.57,0.2,0.17,0.02,0.03,35603,813,0.037
205082;79,11,0.47,0.53,0.16,0.28,0.27,0.15,0.13,15489,1108,0.055
205090;29,6,0.51,0.49,0.24,0.17,0.19,0.18,0.24,7052,3259,0.031
205106;6,1,0.49,0.51,0.05,0.33,0.33,0.25,0.04,6138,1561,0.033
205114;3,1,0.32,0.68,0.42,0.26,0.18,0.1,0.05,52629,4514,0.122
205122;4,1,0.45,0.55,0.1,0.4,0.28,0.12,0.09,8733,1498,0.083
205130;7,1,0.25,0.75,0.55,0.2,0.17,0.05,0.03,2496,1131,0.012
205132;2,1,0.37,0.63,0.31,0.36,0.16,0.09,0.08,3024,2026,0.037
205134;3,1,0.68,0.32,0.07,0.1,0.19,0.22,0.43,223168,2089,0.268
205140;11,7,0.46,0.54,0.1,0.5,0.1,0.1,0.2,6691,739,0.111
205142;2,1,0.32,0.68,0.37,0.33,0.22,0.04,0.04,5841,1700,0.053
205146;357,64,0.45,0.55,0.15,0.4,0.17,0.1,0.18,102877,1307,0.073
205148;76,27,0.31,0.69,0.36,0.32,0.24,0.04,0.05,88973,2471,0.038
205156;23,6,0.44,0.56,0.3,0.16,0.24,0.13,0.16,58017,2174,0.033
205160;1,0,0.45,0.55,0.24,0.24,0.19,0.23,0.11,16327,1768,0.082
205162;0,0,0.25,0.75,0.67,0.0,0.0,0.33,0.0,6493,620,0.0
205174;36,17,0.29,0.71,0.48,0.24,0.13,0.1,0.06,29327,1664,0.031
205190;3,1,0.33,0.67,0.4,0.25,0.15,0.14,0.05,40370,1485,0.079
205192;23,2,0.55,0.45,0.17,0.16,0.27,0.12,0.28,13493,2185,0.037
205198;3,1,0.23,0.77,0.61,0.21,0.08,0.07,0.03,15729,1834,0.032
205205;1225,348,0.3,0.7,0.45,0.22,0.2,0.09,0.04,2196,1874,0.0
205257;8,2,0.34,0.66,0.4,0.16,0.22,0.14,0.07,116774,3727,0.161
205261;4,1,0.52,0.48,0.08,0.23,0.3,0.25,0.14,7424,1999,0.134
205265;2,1,0.25,0.75,0.59,0.17,0.13,0.06,0.06,30973,5934,0.109
205267;26,7,0.51,0.49,0.22,0.22,0.15,0.12,0.29,8701,4792,0.09
205271;471,79,0.34,0.66,0.42,0.19,0.18,0.11,0.1,62818,1254,0.021
205273;281,89,0.4,0.6,0.28,0.28,0.19,0.2,0.05,48048,5046,0.065
205275;251,64,0.46,0.54,0.25,0.17,0.27,0.17,0.15,10396,1168,0.086
205281;13,2,0.39,0.61,0.3,0.22,0.26,0.1,0.11,11945,1386,0.075
205285;25,8,0.35,0.65,0.36,0.25,0.24,0.07,0.08,9640,1336,0.044
205287;24,15,0.43,0.57,0.29,0.21,0.17,0.19,0.13,8242,1166,0.023
205291;27,8,0.33,0.67,0.39,0.25,0.22,0.08,0.07,198243,976,0.069
205297;3,0,0.4,0.6,0.35,0.17,0.23,0.12,0.12,4464,3049,0.0
205301;26,4,0.27,0.73,0.47,0.28,0.16,0.05,0.04,36119,1353,0.094
205311;27,9,0.42,0.58,0.25,0.28,0.23,0.19,0.06,11268,4026,0.02
205313;28,5,0.45,0.55,0.27,0.25,0.17,0.12,0.2,15576,2289,0.01
205315;91,29,0.31,0.69,0.4,0.31,0.14,0.09,0.06,23170,2304,0.022
205321;2326,491,0.52,0.48,0.21,0.16,0.18,0.23,0.22,5954,1360,0.065
205325;59,15,0.41,0.59,0.17,0.43,0.18,0.17,0.06,11448,1828,0.056
205327;2,0,0.44,0.56,0.3,0.23,0.1,0.17,0.19,15997,2380,0.072
205329;0,0,0.45,0.55,0.13,0.06,0.78,0.03,0.0,9637,3058,0.022
205337;67,10,0.52,0.48,0.08,0.32,0.19,0.23,0.17,20276,1506,0.104
205339;361,106,0.38,0.62,0.32,0.25,0.27,0.07,0.09,99019,1932,0.111
205361;19,3,0.43,0.57,0.19,0.32,0.23,0.19,0.07,159588,1085,0.026
205365;103,45,0.44,0.56,0.28,0.21,0.21,0.13,0.17,20853,2775,0.061
205379;81,27,0.47,0.53,0.24,0.27,0.1,0.21,0.19,33480,1154,0.052
205381;12,2,0.4,0.6,0.26,0.3,0.22,0.13,0.09,10651,1763,0.052
205383;3,0,0.28,0.72,0.43,0.34,0.17,0.05,0.01,3287,1520,0.011
205385;27,8,0.4,0.6,0.35,0.16,0.19,0.16,0.13,8103,1190,0.031
205395;148,34,0.44,0.56,0.22,0.18,0.37,0.15,0.09,55622,635,0.047
205403;470,100,0.48,0.52,0.17,0.26,0.25,0.18,0.14,27098,1790,0.13
205405;6,1,0.55,0.45,0.14,0.18,0.21,0.23,0.23,57741,2420,0.095
205415;18,8,0.39,0.61,0.31,0.23,0.2,0.21,0.04,7817,2036,0.1
205417;256,73,0.36,0.64,0.33,0.3,0.16,0.14,0.07,21400,2392,0.029
205421;5,0,0.3,0.7,0.52,0.15,0.18,0.15,0.01,3224,1268,0.011
205425;2,0,0.37,0.63,0.41,0.26,0.12,0.15,0.06,76630,1289,0.024
205431;2,1,0.34,0.66,0.37,0.21,0.25,0.11,0.05,38684,3244,0.139
205439;396,177,0.39,0.61,0.32,0.2,0.26,0.12,0.1,67735,1415,0.055
205441;6,1,0.41,0.59,0.32,0.22,0.2,0.14,0.11,6432,1236,0.072
205443;5,1,0.52,0.48,0.21,0.19,0.17,0.19,0.25,2680,1099,0.0
205445;1,0,0.46,0.54,0.3,0.19,0.14,0.18,0.2,14875,2038,0.104
205447;1,0,0.43,0.57,0.28,0.24,0.18,0.15,0.15,545,702,0.0
205451;3,0,0.47,0.53,0.25,0.18,0.25,0.18,0.15,12201,2412,0.095
205463;7,2,0.46,0.54,0.25,0.15,0.22,0.28,0.1,9006,1706,0.056
205465;5,1,0.43,0.57,0.18,0.37,0.13,0.23,0.08,367875,1365,0.065
205473;14,2,0.31,0.69,0.44,0.25,0.19,0.08,0.04,9744,1363,0.039
205475;722,245,0.33,0.67,0.29,0.35,0.24,0.11,0.01,56995,5297,0.052
205481;5,1,0.47,0.53,0.2,0.19,0.28,0.21,0.13,4243,1385,0.026
205493;7,1,0.34,0.66,0.38,0.25,0.18,0.11,0.07,3800,1078,0.121
205503;462,87,0.3,0.7,0.46,0.24,0.18,0.08,0.05,9034,1107,0.024
205509;38,9,0.37,0.63,0.31,0.29,0.18,0.14,0.08,9189,837,0.023
205511;7,1,0.49,0.51,0.16,0.26,0.22,0.22,0.14,11676,7400,0.093
205513;3885,734,0.46,0.54,0.27,0.19,0.2,0.18,0.17,803222,1256,0.08
205515;4,1,0.48,0.52,0.24,0.21,0.21,0.14,0.21,3377,1104,0.025
205523;3,1,0.4,0.6,0.3,0.18,0.29,0.14,0.08,5972,2898,0.045
